date_observed,data_sheet,coral_id,type,code,search_term,lowest_level,cafi_size_mm,count,Gravid,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
7/21/22,20,32,hermit,CALT,Calcinus latens,species,11,1,,,,,,,,,,,,,,,,,
7/21/22,20,32,hermit,CALT,Calcinus latens,species,5,4,,,,,,,,,,,,,,,,,
7/21/22,20,32,shrimp,SYCH,Synalpheus charon,species,8,1,,,,,,,,,,,,,,,,,
7/21/22,20,32,shrimp,ALLO,Alpheus lottini,species,11,2,,,,,,,,,,,,,,,,,
7/21/22,20,32,fish,PAMO,Paragobiodon modestus,species,14,2,,,,,,,,,,,,,,,,,
7/21/22,20,32,crab,TRSE,Trapezia serenei,species,7,1,Y,,,,,,,,,,,,,,,,
7/21/22,20,32,crab,TRSE,Trapezia serenei,species,8,1,N,,,,,,,,,,,,,,,,
7/21/22,20,32,crab,TRSE,Trapezia serenei,species,3,1,N,,,,,,,,,,,,,,,,
7/21/22,20,32,squat_lobster,GAMA,Galathea mauritiana,species,6,1,,,,,,,,,,,,,,,,,
7/21/22,20,32,squat_lobster,GAMA,Galathea mauritiana,species,5,2,,,,,,,,,,,,,,,,,
7/21/22,21,32,fish,DAFL,Dascyllus flavicaudus,species,10,2,,,,,,,,,,,,,,,,,
7/21/22,21,32,snail,COMO,Coralliophila monodonta,species,7,1,,,,,,,,,,,,,,,,,
7/21/22,21,32,shrimp,HASP,Harpiliopsis spinigera,species,9,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,hermit,CALT,Calcinus latens,species,21,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,hermit,CALT,Calcinus latens,species,19,12,,,,,,,,,,,,,,,,,
7/21/22,21,35,hermit,CALT,Calcinus latens,species,11,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,crab,TRSE,Trapezia serenei,species,10,1,Y,,,,,,,,,,,,,,,,
7/21/22,21,35,crab,TRSE,Trapezia serenei,species,7,2,N,,,,,,,,,,,,,,,,
7/21/22,21,35,crab,TRSE,Trapezia serenei,species,5,2,N,,,,,,,,,,,,,,,,
7/21/22,21,35,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/21/22,21,35,shrimp,ALLO,Alpheus lottini,species,8,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,shrimp,SYCH,Synalpheus charon,species,8,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,fish,PAMO,Paragobiodon modestus,species,11,2,,,,,,,,,,,,,,,,,
7/21/22,21,35,fish,PAMO,Paragobiodon modestus,species,8,2,,,,,,,,,,,,,,,,,
7/21/22,21,35,squat_lobster,GAMA,Galathea mauritiana,species,6,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,squat_lobster,GAMA,Galathea mauritiana,species,5,3,,,,,,,,,,,,,,,,,
7/21/22,21,35,squat_lobster,GAMA,Galathea mauritiana,species,4,3,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,19,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,10,4,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,7,4,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,7,9,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,6,5,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,5,4,,,,,,,,,,,,,,,,,
7/21/22,21,35,snail,COMO,Coralliophila monodonta,species,3,1,,,,,,,,,,,,,,,,,
7/21/22,21,35,shrimp,HASP,Harpiliopsis spinigera,species,8,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,fish,DAFL,Dascyllus flavicaudus,species,65,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,fish,DAFL,Dascyllus flavicaudus,species,50,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,fish,DAFL,Dascyllus flavicaudus,species,39,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,hermit,CALT,Calcinus latens,species,20,22,,,,,,,,,,,,,,,,,
7/21/22,21,36,hermit,CALT,Calcinus latens,species,14,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,hermit,CALT,Calcinus latens,species,9,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,hermit,CALT,Calcinus latens,species,6,3,,,,,,,,,,,,,,,,,
7/21/22,21,36,shrimp,SYCH,Synalpheus charon,species,13,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,fish,PAMO,Paragobiodon modestus,species,16,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,fish,PAMO,Paragobiodon modestus,species,10,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,squat_lobster,GAMA,Galathea mauritiana,species,5,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,crab,TRSE,Trapezia serenei,species,11,1,Y,,,,,,,,,,,,,,,,
7/21/22,21,36,crab,TRSE,Trapezia serenei,species,10,1,N,,,,,,,,,,,,,,,,
7/21/22,21,36,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/21/22,21,36,crab,TRSE,Trapezia serenei,species,3,1,N,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,17,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,14,2,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,14,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,11,3,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,5,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,6,1,,,,,,,,,,,,,,,,,
7/21/22,21,36,snail,COMO,Coralliophila monodonta,species,4,3,,,,,,,,,,,,,,,,,
7/21/22,21,36,shrimp,HASP,Harpiliopsis spinigera,species,11,2,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,21,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,22,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,24,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,20,13,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,14,2,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,16,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,19,4,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,14,2,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,11,5,,,,,,,,,,,,,,,,,
7/21/22,21,34,hermit,CALT,Calcinus latens,species,5,2,,,,,,,,,,,,,,,,,
7/21/22,21,34,shrimp,SYCH,Synalpheus charon,species,14,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,shrimp,SYCH,Synalpheus charon,species,10,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,crab,TRSE,Trapezia serenei,species,6,1,N,,,,,,,,,,,,,,,,
7/21/22,21,34,crab,TRSE,Trapezia serenei,species,8,1,Y,,,,,,,,,,,,,,,,
7/21/22,21,34,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/21/22,21,34,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/21/22,21,34,squat_lobster,GAMA,Galathea mauritiana,species,7,4,,,,,,,,,,,,,,,,,
7/21/22,21,34,squat_lobster,GAMA,Galathea mauritiana,species,5,20,,,,,,,,,,,,,,,,,
7/21/22,21,34,squat_lobster,GAMA,Galathea mauritiana,species,6,3,,,,,,,,,,,,,,,,,
7/21/22,21,34,squat_lobster,GAMA,Galathea mauritiana,species,5,7,,,,,,,,,,,,,,,,,
7/21/22,21,34,fish,PAMO,Paragobiodon modestus,species,14,3,,,,,,,,,,,,,,,,,
7/21/22,21,34,fish,PAMO,Paragobiodon modestus,species,8,1,,,,,,,,,,,,,,,,,
7/21/22,21,34,snail,COMO,Coralliophila monodonta,species,6,3,,,,,,,,,,,,,,,,,
7/21/22,21,34,snail,COMO,Coralliophila monodonta,species,5,3,,,,,,,,,,,,,,,,,
7/21/22,21,34,snail,COMO,Coralliophila monodonta,species,4,3,,,,,,,,,,,,,,,,,
7/21/22,21,34,fish,DAFL,Dascyllus flavicaudus,species,9,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,crab,TRSE,Trapezia serenei,species,6,1,N,,,,,,,,,,,,,,,,
7/22/22,22,40,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/22/22,22,40,crab,TRSE,Trapezia serenei,species,4,1,N,,,,,,,,,,,,,,,,
7/22/22,22,40,fish,DAFL,Dascyllus flavicaudus,species,45,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,fish,DAFL,Dascyllus flavicaudus,species,35,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,20,4,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,13,7,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,9,6,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,5,4,,,,,,,,,,,,,,,,,
7/22/22,22,40,hermit,CALT,Calcinus latens,species,4,5,,,,,,,,,,,,,,,,,
7/22/22,22,40,shrimp,SYCH,Synalpheus charon,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,shrimp,SYCH,Synalpheus charon,species,9,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,shrimp,HASP,Harpiliopsis spinigera,species,10,2,,,,,,,,,,,,,,,,,
7/22/22,22,40,squat_lobster,GAMA,Galathea mauritiana,species,7,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,squat_lobster,GAMA,Galathea mauritiana,species,5,2,,,,,,,,,,,,,,,,,
7/22/22,22,40,snail,COMO,Coralliophila monodonta,species,14,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,snail,COMO,Coralliophila monodonta,species,11,2,,,,,,,,,,,,,,,,,
7/22/22,22,40,snail,COMO,Coralliophila monodonta,species,6,4,,,,,,,,,,,,,,,,,
7/22/22,22,40,snail,COMO,Coralliophila monodonta,species,4,4,,,,,,,,,,,,,,,,,
7/22/22,22,40,snail,COMO,Coralliophila monodonta,species,3,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,fish,GOUN,Gobiodon unicolor,species,6,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,fish,PAMO,Paragobiodon modestus,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,22,40,fish,PAMO,Paragobiodon modestus,species,8,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,crab,TRSE,Trapezia serenei,species,9,1,Y,,,,,,,,,,,,,,,,
7/22/22,22,39,crab,TRSE,Trapezia serenei,species,7,1,N,,,,,,,,,,,,,,,,
7/22/22,22,39,crab,TRSE,Trapezia serenei,species,6,1,N,,,,,,,,,,,,,,,,
7/22/22,22,39,crab,TRSE,Trapezia serenei,species,4,2,N,,,,,,,,,,,,,,,,
7/22/22,22,39,worm,,,general,17,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,crab,XALM,Xanthias lamarckii,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,HASP,Harpiliopsis spinigera,species,10,3,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,HASP,Harpiliopsis spinigera,species,6,3,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,34,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,20,31,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,12,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,7,5,,,,,,,,,,,,,,,,,
7/22/22,22,39,hermit,CALT,Calcinus latens,species,3,8,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,GOUN,Gobiodon unicolor,species,6,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,GOUN,Gobiodon unicolor,species,5,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,PAMO,Paragobiodon modestus,species,15,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,PAMO,Paragobiodon modestus,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,PAMO,Paragobiodon modestus,species,8,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,ALLO,Alpheus lottini,species,15,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,ALLO,Alpheus lottini,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,ALLO,Alpheus lottini,species,8,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,shrimp,SYCH,Synalpheus charon,species,8,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAAR,Dascyllus aruanus,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,17,3,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,19,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,26,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,31,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,36,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,38,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,39,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,fish,DAFL,Dascyllus flavicaudus,species,51,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,snail,COMO,Coralliophila monodonta,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,22,39,snail,COMO,Coralliophila monodonta,species,8,2,,,,,,,,,,,,,,,,,
7/22/22,22,39,snail,COMO,Coralliophila monodonta,species,4,5,,,,,,,,,,,,,,,,,
7/22/22,22,38,crab,TRBI,Trapezia bidentata,species,5,1,N,,,,,,,,,,,,,,,,
7/22/22,22,38,crab,TRSE,Trapezia serenei,species,11,1,Y,,,,,,,,,,,,,,,,
7/22/22,22,38,crab,TRSE,Trapezia serenei,species,10,1,N,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,50,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,43,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,44,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,40,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,33,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,31,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,28,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,24,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,21,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,DAFL,Dascyllus flavicaudus,species,19,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,18,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,11,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,7,12,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,5,13,,,,,,,,,,,,,,,,,
7/22/22,22,38,snail,COMO,Coralliophila monodonta,species,3,5,,,,,,,,,,,,,,,,,
7/22/22,22,38,fish,PAAR,Paracirrhites arcatus,species,62,1,,,,,,,,,,,,,,,,,
7/22/22,22,38,shrimp,HASP,Harpiliopsis spinigera,species,10,2,,,,,,,,,,,,,,,,,
7/22/22,23,38,fish,PAMO,Paragobiodon modestus,species,17,2,,,,,,,,,,,,,,,,,
7/22/22,23,38,fish,PAMO,Paragobiodon modestus,species,9,2,,,,,,,,,,,,,,,,,
7/22/22,23,38,fish,PAMO,Paragobiodon modestus,species,7,1,,,,,,,,,,,,,,,,,
7/22/22,23,38,hermit,CALT,Calcinus latens,species,26,1,,,,,,,,,,,,,,,,,
7/22/22,23,38,hermit,CALT,Calcinus latens,species,20,2,,,,,,,,,,,,,,,,,
7/22/22,23,38,hermit,CALT,Calcinus latens,species,14,1,,,,,,,,,,,,,,,,,
7/22/22,23,38,hermit,CALT,Calcinus latens,species,16,1,,,,,,,,,,,,,,,,,
7/22/22,23,38,hermit,CALT,Calcinus latens,species,4,4,,,,,,,,,,,,,,,,,
7/22/22,23,38,shrimp,SYCH,Synalpheus charon,species,12,1,,,,,,,,,,,,,,,,,
7/22/22,23,38,shrimp,SYCH,Synalpheus charon,species,10,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,snail,COMO,Coralliophila monodonta,species,15,2,,,,,,,,,,,,,,,,,
7/22/22,23,37,snail,COMO,Coralliophila monodonta,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,snail,COMO,Coralliophila monodonta,species,8,8,,,,,,,,,,,,,,,,,
7/22/22,23,37,snail,COMO,Coralliophila monodonta,species,5,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,snail,COMO,Coralliophila monodonta,species,4,2,,,,,,,,,,,,,,,,,
7/22/22,23,37,shrimp,HASP,Harpiliopsis spinigera,species,10,2,,,,,,,,,,,,,,,,,
7/22/22,23,37,shrimp,HASP,Harpiliopsis spinigera,species,7,3,,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRBI,Trapezia bidentata,species,12,2,N,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRBI,Trapezia bidentata,species,9,1,N,,,,,,,,,,,,,,,,
7/22/22,23,37,squat_lobster,GAMA,Galathea mauritiana,species,6,2,,,,,,,,,,,,,,,,,
7/22/22,23,37,squat_lobster,GAMA,Galathea mauritiana,species,5,8,,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRSE,Trapezia serenei,species,7,2,N,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRSE,Trapezia serenei,species,5,1,N,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRSE,Trapezia serenei,species,4,3,N,,,,,,,,,,,,,,,,
7/22/22,23,37,crab,TRSE,Trapezia serenei,species,3,3,N,,,,,,,,,,,,,,,,
7/22/22,23,37,shrimp,SYCH,Synalpheus charon,species,12,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,shrimp,SYCH,Synalpheus charon,species,8,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,shrimp,ALLO,Alpheus lottini,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,PALA,Paragobiodon lacunicolus,species,11,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,PAMO,Paragobiodon modestus,species,16,2,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,GOUN,Gobiodon unicolor,species,12,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,GOUN,Gobiodon unicolor,species,13,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,GOUN,Gobiodon unicolor,species,10,5,,,,,,,,,,,,,,,,,
7/22/22,23,37,fish,GOUN,Gobiodon unicolor,species,4,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,hermit,CALT,Calcinus latens,species,20,17,,,,,,,,,,,,,,,,,
7/22/22,23,37,hermit,CALT,Calcinus latens,species,11,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,hermit,CALT,Calcinus latens,species,14,1,,,,,,,,,,,,,,,,,
7/22/22,23,37,hermit,CALT,Calcinus latens,species,11,7,,,,,,,,,,,,,,,,,
7/22/22,23,37,hermit,CALT,Calcinus latens,species,6,7,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,24,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,64,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,13,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,12,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,17,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,15,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,18,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,31,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,6,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,18,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,19,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,worm,,,general,5,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,HAMI,Haminoea,genus,3,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,DIAL,Diala albugo,species,1,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,DIAL,Diala albugo,species,3,2,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,DIAL,Diala albugo,species,2,2,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,STAU,Stomatella auricula,species,6,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,APCE,Apataxia cerithiiformis,species,3,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,,Bittium,genus,2,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,,Vexillum castum,species,3,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,,Cystiscus garretti,species,1,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,shrimp,PESP,Periclimenes,genus,4,37,,,,,,,,,,,,,,,,,
7/23/22,23,38,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,amphipod,,,general,4,2,,,,,,,,,,,,,,,,,
7/23/22,23,38,crab,,Megalops,general,4,1,,,,,,,,,,,,,,,,,
7/23/22,23,38,snail,PAMU,Pascula muricata,species,3,1,,"All C. wagneri are probably Pyrgocythara sp. According to notes, but actually it's PAMU!!",,,,,,,,,,,,,,,
7/23/22,24,30,shrimp,ALDO,Alpheus dolerus,species,9,1,,,,,,,,,,,,,,,,,
7/23/22,24,30,shrimp,PESP,Periclimenes,genus,10,1,,,,,,,,,,,,,,,,,
7/23/22,24,30,squat_lobster,,Galathea ,genus,4,1,,Redder than GAMA? Or actually maybe GAMA,,,,,,,,,,,,,,,
7/23/22,24,30,crab,TRTI,Trapezia tigrina,species,6,1,,,,,,,,,,,,,,,,,
7/23/22,24,30,fish,PSHE,Pseudocheilinus hexataenia,species,19,1,,6 line wrasse,,,,,,,,,,,,,,,
7/23/22,24,32,limpet,,,general,7,1,,Same limpet with scope picture,,,,,,,,,,,,,,,
7/23/22,24,32,snail,HAMI,Haminoea,genus,4,2,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,HAMI,Haminoea,genus,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,HAMI,Haminoea,genus,3,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,7,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,limpet,,,general,9,1,,Different species with--orange with black lines,,,,,,,,,,,,,,,
7/23/22,24,32,snail,,Vexillum interruptum,species,7,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,,Scabricola olivaeformis,species,10,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,worm,,,general,8,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,worm,,,general,10,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,worm,,,general,12,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,EUVA,Euplica varians,species,8,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,DIAL,Diala albugo,species,2,5,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,DIAL,Diala albugo,species,2,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,BIGL,Bittium glareosum,species,3,2,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,CEZE,Cerithium zebrum,species,2,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,STAU,Stomatella auricula,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,,Bulla,genus,3,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,BUOR,Bulla orientalis,species,2,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,snail,,Zafra ,genus,5,1,,Not sure on ID--1:26 photo,,,,,,,,,,,,,,,
7/23/22,24,32,crab,CHSP,Chlorodiella,genus,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,crab,CHSP,Chlorodiella,genus,3,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,crab,,Menaethius monoceros,species,4,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,crab,XALM,Xanthias lamarckii,species,11,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,bivalve,,Pascahinnites coruscans,species,5,1,,,,,,,,,,,,,,,,,
7/23/22,24,32,shrimp,HARA,Hargeria rapax,species,4,2,,,,,,,,,,,,,,,,,
7/23/22,24,32,shrimp,HARA,Hargeria rapax,species,5,2,,,,,,,,,,,,,,,,,
7/23/22,24,32,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
